id,text,title,rating,trip_type,location_id
632390543,"The sophisticated Turkish cooking has little presence in Paris, to my knowledge. Of course, plenty of simple Turkish fast foods are visible everywhere in the city, but more could be done for valorizing such a great culinary culture. Le Jannissaire remains one of the best addresses. Ok ",A traditional stop in the Turkish Paris,3,Family,1332250
609965022,"The food was good. I had the eggplant with yogurt, it wasn’t much but my boyfriend asked for something extra for me on the side. The downside was that there is no English menu and pretty much no one speaks English. But hey, welcome to France. Luckily my boyfriend is Turkish and pretty much everyone working at the restaurant is Turkish so there was some translation available from French to Turkish and then Turkish to the language me and my boyfriend have in common. 

For dessert we had künefe, it was delicious!! I recommend it. So overall, good restaurant, only I wished there were more options for vegetarians. ","Pretty good, but not a lot of options for vegetarians",4,Couples,1332250
586740850,"ı have never tasted delisious foods like this before, best coussine intimate workers and normal prices. you should try even if you are turkish better than turkey",here is original Turkish restaurant,5,Friends getaway,1332250
536356626,"Le Janissaire, it’s a garden terrace under allée Vivaldi arcades not far from Dugommier metro. It’s a dining room nicely decorated with black wood paneling and bar, beige walls, yellow curtains, landscape paintings. 
It’s a typical Turkish cuisine with tasty dishes like tarama, börek (cheese puff), zucchini fritters, grilled chicken breast with yogurt-garlic sauce, minced meat with eggplant and tomato, musakka, baklava, lokum. It’s the find of Kavaklidere Lal, a fruity and tangy Turkish rosé wine. 
It’s a salted bill. It’s a good time for sure.
",Turkish pleasures not only delights,4,Family,1332250
832668983,"The owner was welcoming. The waiter ""Meghna"" was very cooperative and also explained every dish in English.

We tried Burgers, tacos and sandwich. Sandwich was okay but burgers and tacos were tasty.

Food is halal if someone prefers.","Halal, Fresh food and Excellent Service",5,Couples,10818586
782791443,"We bought a burger a ""giant"" Viennese steak and fries. the steak was far from being ""giant"" or big. The burger was okay but everything  has clearly been fried in several days old burned oil and it tasted like that. Not even the dog ate the fries",Burger ok do not buy anything else,2,Couples,10818586
618724427,"Pale imitation of a real Burger restaurant 50 yards away from it.
This place copied about everything, chair style, colors to try to trick people.
This place is nasty, food is gross, simply don t",Just bad,1,Friends getaway,10818586
617897996,Friendly service. Freshly prepared. Their Tacos are lovely and wholesome. Very reasonably priced. Range of sauces. There are lots of other Halaal places nearby. ,Fabulous Halaal food ,5,Couples,10818586
973195153,"My husband and I, from Buenos Aires, Argentina, had a wonderful dinner this week during our stay in Paris!! 
We will be back!!!!",Magnifique!,5,Couples,1905694
925622634,I ate the escagort for the first time .  Delicious 😍😍  . The staff very very kind . I love Paris . I love chez fernand . I’ll be back,I love paris,5,Family,1905694
886482912,Excellent food and ambience. Tables a little too close together but that’s because it’s always booked out.  Signature dish is boeuf bourguignon and  it’s well worth having it. The snails are always a favourite. Served in the classic way. Good basic French food and well worth a visit. You will not be disappointed.,Fabulous dining experience,4,Friends getaway,1905694
866305678,This is our 3rd time at this restaurant and it does not disappoint.  Food and service in our experience has been excellent.  Make a reservation as they are extremely busy.,Great Place,5,NONE,1905694
846142567,"The plastic table cloth said it all.

We ordered the steak cooked medium  for 2 with Bernaise sauce .The steak arrived raw and cold with soggy french fries.

 The bernaise wasn't made fresh,  more like it came from the refrigerator  cold and had to be spread not poured.

We send the food back and refused to eat the re-heat , needless to say we were charged for everything",This was the worse!,1,NONE,1905694
949462900,Not authentic food. They sell cheese pakoras as paneer pakoras. Vegetarian food was terrible. May be the good reviews are for non vegetarian food. Our experience was terrible.,Terrible food,1,Family,3478563
902754773,"Amazing food! A must try if you are in the area. It’s a quiet restaurant, very attentive staff. Would recommend the keema naan!",Loved it!,5,Couples,3478563
822176002,"Best Indian restaurant in Paris, Tamil is very kind and welcoming. Plenty of vegan options and very tasty food, I really recommend",Amazing food and lovely owner,5,NONE,3478563
797788668,"After hours of walking through Paris, we stumbled upon this cute, India restaurant. We were a little early (they would open in half an hour), but that was absolutely no problem for them. 

Super friendly staff, amazing service and incredible food. Lots of vegetarian options, for a very reasonable price. Definitely the best food we had in Paris!",Amazing (vegetarian) Indian food!,5,Couples,3478563
